ICSE,F,https://conf.researchr.org/track/icse-2025/icse-2025-research-track
FSE,F,
ASE,F,
ICSME,F,
ISSTA,F,
ICST,F,
SANER,F,https://conf.researchr.org/track/saner-2025/saner-2025-papers
ICPC,F,https://conf.researchr.org/track/icpc-2025/icpc-2025-research
MSR,F,https://2025.msrconf.org/track/msr-2025-technical-papers?
EASE,F,https://conf.researchr.org/track/ease-2025/ease-2025-research-papers
ESEM,F,
