ICSE,F,https://icse2017.gatech.edu/?q=technical-research-cfp
FSE,F,http://esec-fse17.uni-paderborn.de/program_research_track.php
ASE,F,https://www.se.cs.uni-saarland.de/conferences/ASE/ase2017/accepted_papers.html
ICSME,F,https://icsme2017.github.io/program/Accepted.html
ISSTA,F,https://conf.researchr.org/track/issta-2017/issta-2017-research
ICST,F,https://www.aster.or.jp/conference/icst2017/program/accepted.html
SANER,F,
ICPC,F,
MSR,F,https://2017.msrconf.org/#/program
EASE,F,
ESEM,F,
